n70,g35,g19
n65,g52,g83
n6,g25,g64
n35,g7,g43
n4,g95,g80
n32,g34,g18
n72,g50,g9
n74,g72,g85
n26,g97,g79
n21,g71,g0
n60,g38,g65
n20,g85,g60
n73,g79,g54
n51,g37,g95
n69,g61,g12
n71,g10,g6
n28,g41,g55
n14,g47,g4
n45,g49,g58
n39,g83,g9
n5,g69,g47
n23,g12,g30
n24,g50,g73
n54,g63,g31
n16,g27,g73
n17,g89,g3
n18,g57,g98
n63,g10,g91
n9,g26,g14
n25,g17,g35
n30,g94,g50
n31,g36,g91
n10,g13,g59
n43,g25,g13
n68,g14,g36
n34,g17,g75
n8,g97,g13
n53,g24,g28
n55,g19,g8
n38,g23,g79
n33,g48,g33
n62,g73,g39
n11,g84,g74
n27,g92,g42
n50,g51,g23
n44,g7,g72
n12,g68,g23
n67,g8,g11
n75,g21,g30
n0,g95,g7
n22,g30,g51
n58,g83,g85
n36,g45,g26
n42,g61,g28
n61,g81,g25
n3,g50,g70
n29,g8,g94
n47,g12,g57
n49,g85,g47
n52,g16,g21
n59,g18,g51
n57,g75,g34
n66,g82,g20
n37,g70,g49
n13,g3,g78
n40,g40,g56
n19,g87,g33
n46,g53,g7
n7,g61,g67
n15,g95,g72
n48,g34,g87
n41,g98,g38
n76,g30,g91
n64,g52,g2
n56,g90,g24
n2,g13,g36
n1,g37,g42
