n0,g20,g39
n1,g87,g50
n2,g15,g36
n3,g47,g44
n4,g96,g51
n5,g53,g25
n6,g21,g28
n7,g87,g89
n8,g72,g9
n9,g41,g80
n10,g40,g46
n11,g70,g45
n12,g3,g75
n13,g93,g4
n14,g55,g89
n15,g27,g19
n16,g11,g19
n17,g19,g99
n18,g58,g49
n19,g18,g66
n20,g62,g90
n21,g21,g10
n22,g28,g27
n23,g58,g38
n24,g68,g62
n25,g88,g25
n26,g63,g69
n27,g76,g95
n28,g92,g37
n29,g99,g91
n30,g40,g54
n31,g30,g50
n32,g79,g61
n33,g66,g11
n34,g50,g27
n35,g6,g62
n36,g99,g9
n37,g45,g0
n38,g70,g53
n39,g35,g54
n40,g27,g30
n41,g92,g91
n42,g71,g94
n43,g13,g43
n44,g58,g2
n45,g26,g5
n46,g41,g29
n47,g86,g70
n48,g36,g64
