n0,g32,g11
n1,g89,g51
n2,g6,g15
n3,g58,g48
n4,g84,g6
n5,g58,g71
n6,g15,g99
n7,g59,g94
n8,g10,g80
n9,g77,g64
n10,g97,g91
n11,g83,g15
n12,g13,g5
n13,g19,g25
n14,g91,g34
n15,g63,g20
n16,g4,g53
n17,g34,g44
n18,g71,g38
n19,g61,g31
n20,g89,g62
n21,g35,g79
n22,g3,g70
n23,g7,g83
n24,g79,g78
n25,g99,g31
n26,g62,g38
n27,g30,g86
n28,g82,g94
n29,g14,g57
n30,g2,g49
n31,g82,g95
n32,g1,g2
n33,g14,g66
n34,g58,g60
n35,g65,g40
n36,g36,g68
n37,g53,g39
n38,g64,g86
n39,g85,g57
n40,g62,g45
n41,g78,g10
n42,g65,g80
n43,g65,g58
n44,g56,g68
n45,g1,g79
n46,g53,g13
n47,g47,g68
n48,g59,g99
