n0,g13,g64
n1,g96,g97
n2,g93,g83
n3,g98,g18
n4,g82,g48
n5,g16,g98
n6,g80,g43
n7,g29,g56
n8,g41,g67
n9,g52,g10
n10,g18,g60
n11,g71,g60
n12,g3,g83
n13,g34,g48
n14,g87,g12
n15,g10,g55
n16,g55,g90
n17,g66,g7
n18,g8,g31
n19,g67,g29
n20,g8,g19
n21,g63,g57
n22,g70,g74
n23,g62,g1
n24,g5,g50
n25,g68,g50
n26,g7,g23
n27,g5,g51
n28,g54,g79
n29,g44,g88
n30,g64,g18
n31,g54,g84
n32,g10,g80
n33,g3,g42
n34,g25,g46
n35,g98,g56
n36,g72,g45
n37,g56,g0
n38,g67,g65
n39,g53,g59
n40,g25,g93
n41,g52,g17
n42,g43,g22
n43,g95,g77
n44,g23,g69
n45,g48,g90
n46,g5,g60
n47,g3,g93
n48,g74,g25
