n0,g86,g71
n1,g95,g84
n2,g95,g0
n3,g13,g95
n4,g5,g29
n5,g96,g40
n6,g23,g52
n7,g45,g51
n8,g48,g15
n9,g73,g33
n10,g19,g49
n11,g61,g1
n12,g11,g96
n13,g0,g43
n14,g34,g0
n15,g74,g37
n16,g73,g86
n17,g80,g84
n18,g93,g5
n19,g58,g33
n20,g61,g41
n21,g33,g18
n22,g97,g68
n23,g41,g91
n24,g19,g88
n25,g22,g90
n26,g75,g76
n27,g59,g72
n28,g41,g36
n29,g70,g74
n30,g64,g20
n31,g77,g8
n32,g90,g97
n33,g48,g76
n34,g32,g27
n35,g31,g15
n36,g47,g52
n37,g31,g9
n38,g67,g61
n39,g68,g90
n40,g24,g46
n41,g68,g61
n42,g68,g41
n43,g44,g23
n44,g87,g89
n45,g66,g40
n46,g25,g31
n47,g14,g39
n48,g33,g42
n49,g7,g95
n50,g93,g69
n51,g98,g36
n52,g25,g36
n53,g72,g69
n54,g44,g94
n55,g92,g69
