n0,g26,g59
n1,g13,g52
n2,g66,g97
n3,g10,g22
n4,g25,g54
n5,g14,g32
n6,g31,g95
n7,g32,g58
n8,g83,g15
n9,g18,g2
n10,g52,g88
n11,g48,g55
n12,g12,g63
n13,g80,g13
n14,g39,g89
n15,g23,g63
n16,g54,g45
n17,g73,g84
n18,g90,g33
n19,g74,g17
n20,g56,g90
n21,g95,g41
n22,g86,g65
n23,g99,g18
n24,g41,g19
n25,g4,g96
n26,g97,g53
n27,g56,g27
n28,g46,g35
n29,g9,g29
n30,g2,g11
n31,g14,g24
n32,g0,g48
n33,g79,g47
n34,g39,g17
n35,g56,g67
n36,g72,g69
n37,g16,g77
n38,g78,g32
n39,g34,g9
n40,g55,g76
n41,g11,g7
n42,g44,g90
n43,g23,g97
n44,g7,g32
n45,g79,g18
n46,g94,g52
n47,g49,g21
n48,g54,g22
n49,g92,g14
n50,g85,g17
n51,g86,g54
n52,g22,g28
n53,g79,g64
n54,g13,g14
n55,g27,g7
