n0,g26,g96
n1,g6,g90
n2,g96,g2
n3,g15,g87
n4,g96,g67
n5,g45,g57
n6,g79,g65
n7,g39,g48
n8,g17,g25
n9,g99,g78
n10,g7,g73
n11,g4,g61
n12,g52,g17
n13,g73,g36
n14,g39,g0
n15,g31,g66
n16,g67,g56
n17,g73,g2
n18,g51,g53
n19,g59,g61
n20,g63,g51
n21,g30,g34
n22,g5,g51
n23,g27,g30
n24,g25,g69
n25,g69,g17
n26,g48,g23
n27,g61,g55
n28,g97,g6
n29,g58,g92
n30,g69,g54
n31,g76,g59
n32,g10,g25
n33,g68,g74
n34,g22,g81
n35,g75,g50
n36,g29,g66
n37,g10,g20
n38,g44,g43
n39,g4,g58
n40,g64,g56
n41,g36,g23
n42,g3,g17
n43,g55,g89
n44,g27,g36
n45,g3,g82
n46,g75,g0
n47,g39,g41
n48,g67,g93
n49,g21,g10
n50,g37,g48
n51,g73,g58
n52,g29,g13
n53,g38,g99
n54,g89,g19
n55,g61,g78
