n70,g91,g92
n6,g76,g0
n4,g78,g99
n22,g51,g12
n21,g60,g29
n60,g56,g49
n79,g58,g85
n74,g4,g96
n69,g98,g20
n28,g46,g94
n14,g0,g21
n45,g87,g25
n89,g82,g71
n5,g48,g31
n23,g31,g2
n24,g89,g98
n17,g93,g85
n54,g49,g50
n77,g25,g22
n63,g97,g49
n9,g92,g11
n25,g18,g11
n87,g99,g56
n10,g81,g80
n68,g61,g25
n34,g32,g44
n72,g36,g38
n73,g53,g74
n55,g2,g3
n44,g4,g0
n16,g87,g80
n80,g88,g80
n81,g88,g1
n75,g87,g67
n66,g55,g79
n47,g41,g27
n52,g19,g78
n59,g40,g59
n57,g10,g27
n71,g24,g66
n37,g58,g55
n31,g52,g1
n19,g4,g19
n46,g99,g20
n65,g89,g85
n85,g38,g76
n1,g7,g12
n84,g77,g14
n32,g60,g31
n26,g45,g18
n20,g40,g10
n53,g66,g15
n56,g18,g70
n76,g95,g72
n38,g92,g43
n13,g1,g32
n67,g14,g18
n41,g40,g61
n18,g15,g56
n11,g97,g91
n30,g87,g56
n35,g1,g68
n8,g37,g8
n83,g83,g76
n39,g62,g24
n33,g54,g72
n27,g4,g21
n50,g57,g19
n12,g22,g82
n82,g59,g91
n0,g42,g84
n43,g72,g87
n58,g32,g47
n36,g10,g95
n42,g23,g63
n61,g73,g33
n78,g28,g2
n3,g16,g67
n29,g42,g33
n49,g6,g31
n88,g64,g51
n86,g32,g93
n62,g31,g78
n40,g6,g43
n51,g43,g58
n7,g56,g37
n15,g88,g50
n48,g36,g69
n64,g77,g26
n2,g7,g83
