n0,g1,g18
n1,g7,g78
n2,g19,g10
n3,g0,g63
n4,g8,g56
n5,g74,g89
n6,g45,g62
n7,g15,g96
n8,g95,g37
n9,g16,g97
n10,g8,g16
n11,g42,g28
n12,g73,g90
n13,g78,g48
n14,g57,g65
n15,g9,g78
n16,g52,g86
n17,g38,g23
n18,g71,g3
n19,g18,g26
n20,g46,g3
n21,g14,g90
n22,g30,g32
n23,g69,g86
n24,g84,g42
n25,g53,g79
n26,g12,g26
n27,g54,g52
n28,g95,g83
n29,g68,g93
n30,g14,g27
n31,g0,g49
n32,g61,g79
n33,g89,g77
n34,g97,g90
n35,g5,g49
n36,g78,g71
n37,g10,g40
n38,g56,g53
n39,g23,g40
n40,g73,g23
n41,g71,g31
n42,g49,g16
n43,g20,g89
n44,g91,g35
n45,g50,g11
n46,g33,g62
