n0,g92,g97
n1,g27,g87
n2,g13,g25
n3,g3,g62
n4,g47,g69
n5,g98,g22
n6,g96,g4
n7,g30,g77
n8,g62,g50
n9,g86,g63
n10,g85,g50
n11,g37,g95
n12,g64,g31
n13,g94,g99
n14,g82,g88
n15,g55,g67
n16,g62,g89
n17,g3,g19
n18,g76,g17
n19,g33,g47
n20,g27,g79
n21,g10,g37
n22,g48,g28
n23,g80,g40
n24,g66,g69
n25,g11,g32
n26,g65,g44
n27,g68,g23
n28,g42,g66
n29,g11,g2
n30,g55,g33
n31,g49,g48
n32,g54,g69
n33,g9,g44
n34,g54,g98
n35,g55,g69
n36,g33,g79
n37,g50,g30
n38,g62,g74
n39,g84,g78
n40,g83,g59
n41,g20,g45
n42,g18,g52
