n0,g56,g10
n1,g57,g98
n2,g25,g57
n3,g54,g43
n4,g9,g28
n5,g85,g23
n6,g76,g52
n7,g24,g31
n8,g91,g38
n9,g91,g1
n10,g48,g84
n11,g17,g82
n12,g46,g78
n13,g62,g90
n14,g60,g95
n15,g40,g86
n16,g90,g58
n17,g57,g79
n18,g21,g73
n19,g5,g59
n20,g78,g21
n21,g14,g61
n22,g23,g97
n23,g28,g41
n24,g9,g85
n25,g34,g88
n26,g52,g50
n27,g25,g71
n28,g5,g92
n29,g14,g77
n30,g25,g63
n31,g85,g93
n32,g50,g56
n33,g74,g42
n34,g70,g2
n35,g60,g25
n36,g75,g64
n37,g64,g65
n38,g8,g93
n39,g54,g68
n40,g80,g55
n41,g69,g50
n42,g41,g98
n43,g80,g67
n44,g17,g4
n45,g99,g42
n46,g92,g93
n47,g24,g41
n48,g15,g52
n49,g10,g38
n50,g50,g3
n51,g54,g41
n52,g41,g3
n53,g23,g45
n54,g51,g93
n55,g39,g50
n56,g52,g98
n57,g49,g61
n58,g65,g5
n59,g67,g6
n60,g28,g30
n61,g15,g33
n62,g54,g40
