n0,g8,g52
n1,g85,g77
n2,g97,g37
n3,g42,g58
n4,g77,g48
n5,g35,g57
n6,g65,g49
n7,g53,g13
n8,g36,g97
n9,g91,g33
n10,g54,g36
n11,g77,g4
n12,g95,g26
n13,g4,g56
n14,g53,g16
n15,g56,g78
n16,g41,g33
n17,g18,g77
n18,g21,g45
n19,g22,g25
n20,g37,g22
n21,g5,g85
n22,g21,g82
n23,g41,g82
n24,g57,g37
n25,g75,g39
n26,g90,g46
n27,g34,g16
n28,g30,g25
n29,g20,g95
n30,g17,g81
n31,g29,g84
n32,g82,g30
n33,g75,g87
n34,g17,g64
n35,g17,g76
n36,g98,g80
n37,g83,g96
n38,g38,g44
n39,g31,g28
n40,g25,g91
n41,g21,g41
n42,g62,g90
n43,g18,g26
n44,g56,g43
n45,g4,g14
n46,g62,g42
n47,g15,g27
n48,g9,g26
n49,g27,g51
n50,g37,g89
n51,g90,g69
n52,g15,g64
n53,g36,g69
n54,g41,g62
n55,g51,g55
n56,g73,g87
n57,g83,g74
n58,g0,g97
n59,g80,g58
n60,g23,g41
n61,g75,g57
n62,g55,g37
