n0,g18,g12
n1,g6,g43
n2,g41,g23
n3,g99,g62
n4,g56,g13
n5,g85,g58
n6,g27,g61
n7,g5,g83
n8,g5,g39
n9,g37,g99
n10,g82,g54
n11,g37,g85
n12,g71,g96
n13,g36,g13
n14,g46,g0
n15,g98,g78
n16,g42,g5
n17,g11,g18
n18,g97,g43
n19,g78,g4
n20,g71,g89
n21,g3,g47
n22,g75,g31
n23,g38,g8
n24,g23,g26
n25,g59,g37
n26,g51,g82
n27,g6,g9
n28,g47,g51
n29,g80,g52
n30,g58,g37
n31,g84,g35
n32,g20,g33
n33,g29,g31
n34,g7,g22
n35,g69,g98
n36,g34,g86
n37,g7,g80
n38,g5,g56
n39,g50,g86
n40,g75,g38
n41,g27,g50
n42,g91,g55
n43,g39,g55
n44,g40,g24
n45,g94,g82
n46,g98,g68
n47,g45,g21
n48,g40,g46
n49,g8,g44
n50,g35,g39
n51,g21,g32
n52,g73,g35
n53,g90,g88
n54,g43,g4
n55,g5,g53
n56,g47,g78
n57,g42,g27
n58,g80,g45
