n70,g75,g18
n6,g63,g76
n4,g71,g60
n22,g35,g32
n21,g67,g13
n60,g60,g47
n79,g76,g1
n74,g45,g38
n69,g76,g80
n28,g2,g71
n14,g0,g88
n45,g67,g30
n5,g16,g60
n23,g9,g91
n24,g70,g43
n17,g40,g51
n54,g0,g52
n77,g34,g74
n63,g85,g97
n9,g6,g16
n25,g42,g52
n87,g56,g59
n10,g98,g6
n68,g93,g1
n34,g93,g64
n72,g17,g98
n73,g63,g38
n55,g12,g41
n44,g13,g64
n16,g62,g3
n80,g63,g75
n81,g60,g66
n75,g58,g37
n66,g65,g7
n47,g54,g24
n52,g83,g48
n59,g73,g15
n57,g17,g82
n71,g73,g38
n37,g56,g37
n31,g51,g72
n19,g35,g56
n46,g97,g86
n65,g48,g85
n85,g30,g29
n1,g35,g74
n84,g29,g51
n32,g70,g20
n26,g67,g16
n20,g12,g94
n53,g55,g77
n56,g98,g0
n76,g68,g46
n38,g73,g11
n13,g51,g38
n67,g73,g82
n41,g16,g62
n18,g4,g21
n11,g17,g0
n30,g26,g9
n35,g76,g12
n8,g35,g49
n83,g98,g25
n39,g46,g60
n33,g43,g28
n27,g54,g45
n50,g24,g63
n12,g97,g20
n82,g55,g33
n0,g46,g49
n43,g17,g36
n58,g26,g90
n36,g67,g54
n42,g78,g97
n61,g63,g41
n78,g14,g94
n3,g17,g8
n29,g80,g98
n49,g36,g44
n88,g43,g71
n86,g64,g43
n62,g30,g39
n40,g50,g76
n51,g12,g5
n7,g22,g86
n15,g93,g46
n48,g59,g1
n64,g69,g68
n2,g61,g75
