n0,g71,g26
n1,g49,g92
n2,g85,g69
n3,g65,g81
n4,g43,g6
n5,g48,g50
n6,g24,g20
n7,g21,g19
n8,g90,g24
n9,g36,g67
n10,g6,g3
n11,g43,g11
n12,g83,g21
n13,g20,g39
n14,g45,g18
n15,g68,g18
n16,g66,g77
n17,g68,g57
n18,g50,g41
n19,g24,g51
n20,g58,g56
n21,g36,g52
n22,g80,g69
n23,g40,g44
n24,g86,g17
n25,g87,g23
n26,g2,g23
n27,g87,g84
n28,g13,g70
n29,g85,g13
n30,g27,g97
n31,g92,g59
n32,g99,g51
n33,g28,g32
n34,g81,g83
n35,g95,g75
n36,g50,g36
n37,g67,g30
n38,g30,g92
n39,g44,g72
n40,g39,g34
n41,g45,g32
n42,g32,g5
n43,g97,g3
n44,g30,g73
n45,g28,g36
n46,g27,g73
n47,g90,g23
n48,g10,g27
n49,g31,g18
n50,g10,g48
n51,g62,g18
n52,g87,g39
n53,g85,g94
n54,g11,g21
n55,g32,g76
n56,g87,g5
n57,g35,g78
n58,g94,g93
n59,g64,g35
n60,g49,g41
n61,g10,g80
n62,g37,g17
