n0,g46,g98
n1,g29,g90
n2,g95,g96
n3,g75,g96
n4,g61,g87
n5,g80,g35
n6,g79,g67
n7,g25,g11
n8,g2,g58
n9,g87,g53
n10,g35,g56
n11,g78,g64
n12,g26,g95
n13,g80,g71
n14,g58,g38
n15,g70,g31
n16,g44,g64
n17,g78,g85
n18,g86,g3
n19,g52,g36
n20,g1,g70
n21,g48,g9
n22,g21,g58
n23,g25,g29
n24,g30,g32
n25,g94,g52
n26,g43,g0
n27,g56,g67
n28,g21,g95
n29,g24,g58
n30,g55,g41
n31,g97,g1
n32,g37,g0
n33,g57,g30
n34,g76,g56
n35,g91,g13
n36,g82,g90
n37,g90,g45
n38,g60,g86
n39,g36,g28
n40,g44,g46
n41,g34,g52
n42,g49,g73
n43,g1,g21
n44,g31,g87
n45,g64,g52
n46,g61,g32
n47,g24,g64
n48,g41,g17
n49,g60,g63
n50,g62,g2
n51,g33,g29
n52,g14,g28
n53,g20,g2
n54,g30,g85
n55,g82,g78
n56,g7,g76
n57,g11,g92
n58,g3,g84
n59,g97,g81
n60,g92,g81
n61,g95,g76
n62,g45,g4
