n0,g54,g78
n1,g33,g72
n2,g9,g16
n3,g45,g73
n4,g1,g26
n5,g51,g0
n6,g36,g97
n7,g94,g31
n8,g45,g23
n9,g27,g23
n10,g83,g57
n11,g23,g6
n12,g43,g77
n13,g21,g53
n14,g21,g57
n15,g95,g14
n16,g37,g75
n17,g10,g67
n18,g63,g85
n19,g99,g79
n20,g41,g74
n21,g68,g34
n22,g22,g30
n23,g12,g22
n24,g70,g20
n25,g83,g35
n26,g98,g53
n27,g16,g82
n28,g91,g60
n29,g65,g15
n30,g38,g97
n31,g58,g91
n32,g70,g95
n33,g14,g90
n34,g86,g68
n35,g49,g93
n36,g3,g67
n37,g92,g58
n38,g42,g5
n39,g2,g93
n40,g80,g87
n41,g71,g59
n42,g56,g29
n43,g52,g27
n44,g59,g29
n45,g65,g10
n46,g13,g80
n47,g36,g87
n48,g60,g36
n49,g7,g30
n50,g78,g47
n51,g46,g19
n52,g58,g53
n53,g85,g52
n54,g74,g64
n55,g91,g84
n56,g46,g98
n57,g16,g96
n58,g49,g10
n59,g64,g36
n60,g15,g67
n61,g97,g27
n62,g28,g44
