n0,g10,g60
n1,g21,g27
n2,g53,g70
n3,g11,g32
n4,g45,g2
n5,g23,g41
n6,g19,g21
n7,g30,g48
n8,g91,g59
n9,g94,g20
n10,g29,g52
n11,g38,g64
n12,g13,g0
n13,g37,g8
n14,g44,g37
n15,g43,g78
n16,g55,g99
n17,g17,g67
n18,g98,g68
n19,g24,g71
n20,g13,g91
n21,g4,g71
n22,g71,g93
n23,g73,g46
n24,g48,g0
n25,g99,g56
n26,g82,g23
n27,g36,g9
n28,g48,g82
n29,g14,g86
n30,g30,g81
n31,g75,g95
n32,g89,g27
n33,g89,g63
n34,g6,g11
n35,g1,g68
n36,g96,g62
n37,g98,g45
n38,g5,g59
n39,g79,g30
n40,g54,g45
n41,g30,g44
n42,g13,g93
n43,g24,g39
n44,g65,g57
n45,g51,g36
n46,g58,g29
n47,g78,g12
n48,g20,g73
n49,g94,g28
