n0,g90,g24
n1,g34,g11
n2,g36,g40
n3,g9,g29
n4,g75,g32
n5,g15,g39
n6,g37,g80
n7,g58,g83
n8,g76,g9
n9,g96,g75
n10,g61,g36
n11,g53,g60
n12,g70,g65
n13,g61,g10
n14,g49,g54
n15,g91,g27
n16,g30,g2
n17,g59,g85
n18,g31,g17
n19,g80,g31
n20,g40,g33
n21,g94,g40
n22,g89,g16
n23,g75,g11
n24,g30,g35
n25,g57,g50
n26,g64,g39
n27,g91,g46
n28,g65,g11
n29,g3,g67
n30,g72,g29
n31,g64,g82
n32,g14,g4
n33,g41,g56
n34,g58,g26
n35,g45,g2
n36,g45,g56
n37,g2,g8
n38,g44,g64
n39,g60,g55
n40,g62,g53
n41,g49,g41
n42,g41,g78
n43,g94,g57
n44,g64,g52
n45,g5,g48
n46,g58,g3
n47,g17,g60
n48,g43,g16
n49,g81,g77
