n0,g48,g34
n1,g14,g85
n2,g81,g73
n3,g94,g13
n4,g4,g75
n5,g66,g20
n6,g9,g62
n7,g39,g88
n8,g70,g18
n9,g93,g66
n10,g20,g74
n11,g17,g68
n12,g72,g89
n13,g66,g23
n14,g10,g97
n15,g17,g5
n16,g33,g44
n17,g38,g40
n18,g29,g92
n19,g15,g95
n20,g11,g32
n21,g7,g89
n22,g34,g71
n23,g7,g67
n24,g85,g53
n25,g59,g62
n26,g33,g37
n27,g55,g72
n28,g51,g2
n29,g79,g21
n30,g83,g25
n31,g87,g9
n32,g21,g11
n33,g45,g29
n34,g84,g15
n35,g54,g49
n36,g98,g8
n37,g29,g22
n38,g29,g84
n39,g12,g83
n40,g17,g97
n41,g44,g76
n42,g86,g54
n43,g7,g20
n44,g1,g46
n45,g56,g64
n46,g35,g56
n47,g73,g98
n48,g1,g6
n49,g89,g82
