n0,g27,g61
n1,g52,g53
n2,g62,g20
n3,g98,g21
n4,g53,g47
n5,g26,g92
n6,g26,g37
n7,g34,g55
n8,g56,g79
n9,g36,g68
n10,g68,g29
n11,g97,g88
n12,g63,g47
n13,g89,g48
n14,g42,g62
n15,g10,g99
n16,g38,g82
n17,g34,g23
n18,g25,g35
n19,g1,g15
n20,g69,g72
n21,g34,g99
n22,g25,g11
n23,g49,g47
n24,g79,g60
n25,g39,g16
n26,g51,g11
n27,g85,g82
n28,g75,g87
n29,g1,g36
n30,g86,g89
n31,g39,g66
n32,g39,g58
n33,g68,g73
n34,g30,g18
n35,g78,g44
n36,g68,g7
n37,g65,g64
n38,g89,g93
n39,g65,g21
n40,g69,g14
n41,g23,g89
n42,g2,g62
n43,g75,g63
n44,g23,g13
n45,g99,g95
n46,g45,g34
n47,g1,g28
n48,g80,g87
n49,g51,g9
