n0,g69,g46
n1,g59,g87
n2,g44,g78
n3,g22,g78
n4,g85,g23
n5,g30,g27
n6,g6,g35
n7,g56,g45
n8,g16,g26
n9,g46,g83
n10,g53,g85
n11,g30,g63
n12,g17,g7
n13,g34,g6
n14,g56,g68
n15,g86,g56
n16,g39,g95
n17,g91,g38
n18,g8,g24
n19,g43,g81
n20,g15,g59
n21,g93,g92
n22,g58,g68
n23,g71,g96
n24,g5,g2
n25,g20,g85
n26,g66,g18
n27,g18,g70
n28,g13,g58
n29,g50,g96
n30,g18,g34
n31,g37,g89
n32,g83,g59
n33,g38,g39
n34,g97,g2
n35,g91,g2
n36,g29,g33
n37,g20,g14
n38,g3,g77
n39,g88,g37
n40,g74,g84
n41,g13,g71
n42,g97,g4
n43,g4,g65
n44,g33,g83
n45,g77,g45
n46,g37,g65
n47,g72,g94
n48,g89,g48
n49,g74,g44
n50,g39,g9
n51,g18,g56
n52,g23,g81
n53,g9,g10
