n70,g86,g9
n65,g86,g99
n6,g86,g2
n35,g40,g94
n4,g36,g78
n32,g24,g71
n26,g78,g1
n21,g99,g95
n60,g83,g7
n20,g34,g19
n51,g84,g17
n69,g46,g39
n71,g67,g27
n28,g20,g84
n14,g89,g44
n45,g50,g31
n39,g49,g97
n5,g28,g71
n23,g48,g54
n24,g3,g99
n54,g25,g92
n16,g66,g92
n17,g56,g74
n18,g9,g54
n63,g78,g94
n9,g19,g73
n25,g39,g16
n30,g23,g90
n31,g93,g54
n10,g40,g51
n43,g30,g16
n68,g63,g91
n34,g67,g29
n8,g95,g82
n53,g80,g96
n55,g67,g71
n38,g13,g59
n33,g39,g3
n62,g32,g57
n11,g70,g26
n27,g19,g16
n50,g37,g96
n44,g80,g86
n12,g2,g68
n67,g57,g13
n0,g53,g74
n22,g1,g4
n58,g10,g63
n36,g93,g4
n42,g44,g24
n61,g5,g11
n3,g47,g37
n29,g50,g43
n47,g41,g69
n49,g26,g93
n52,g5,g13
n59,g36,g83
n57,g29,g62
n66,g6,g75
n37,g42,g34
n13,g1,g87
n40,g0,g89
n19,g58,g83
n46,g59,g61
n7,g31,g60
n15,g39,g61
n48,g32,g59
n41,g35,g94
n64,g29,g17
n56,g15,g67
n2,g68,g55
n1,g67,g73
