n70,g26,g97
n65,g25,g33
n6,g81,g61
n35,g85,g40
n4,g90,g83
n32,g41,g89
n26,g68,g7
n21,g23,g63
n60,g37,g8
n20,g24,g98
n51,g67,g50
n69,g76,g32
n28,g57,g16
n14,g16,g76
n45,g7,g4
n39,g43,g9
n5,g52,g19
n23,g40,g74
n24,g88,g78
n54,g30,g69
n16,g80,g28
n17,g83,g26
n18,g88,g79
n63,g13,g89
n9,g98,g34
n25,g15,g76
n30,g91,g15
n31,g52,g78
n10,g76,g77
n43,g89,g81
n68,g80,g3
n34,g57,g78
n8,g40,g3
n53,g87,g21
n55,g49,g79
n38,g93,g48
n33,g99,g7
n62,g47,g54
n11,g46,g41
n27,g54,g12
n50,g71,g82
n44,g41,g29
n12,g13,g44
n67,g54,g29
n0,g30,g63
n22,g64,g84
n58,g49,g67
n36,g48,g12
n42,g62,g24
n61,g54,g58
n3,g85,g60
n29,g92,g98
n47,g93,g22
n49,g15,g93
n52,g99,g56
n59,g14,g67
n57,g51,g75
n66,g77,g90
n37,g28,g96
n13,g95,g21
n40,g51,g48
n19,g7,g63
n46,g59,g78
n7,g62,g36
n15,g78,g81
n48,g74,g32
n41,g39,g47
n64,g0,g44
n56,g82,g33
n2,g50,g24
n1,g45,g61
