n70,g70,g6
n65,g44,g82
n6,g62,g77
n35,g48,g56
n4,g17,g4
n32,g1,g66
n26,g79,g9
n21,g74,g44
n60,g45,g79
n20,g28,g36
n51,g69,g54
n69,g72,g99
n28,g10,g66
n14,g87,g52
n45,g41,g37
n39,g9,g95
n5,g13,g24
n23,g58,g47
n24,g39,g80
n54,g18,g49
n16,g39,g34
n17,g55,g0
n18,g77,g7
n63,g36,g81
n9,g79,g77
n25,g95,g30
n30,g94,g10
n31,g40,g13
n10,g85,g23
n43,g68,g27
n68,g14,g19
n34,g38,g0
n8,g80,g9
n53,g42,g53
n55,g34,g68
n38,g56,g43
n33,g94,g98
n62,g58,g92
n11,g91,g93
n27,g96,g5
n50,g89,g90
n44,g94,g45
n12,g76,g31
n67,g69,g57
n0,g66,g48
n22,g93,g92
n58,g30,g74
n36,g40,g53
n42,g22,g61
n61,g26,g96
n3,g16,g49
n29,g9,g31
n47,g68,g71
n49,g54,g93
n52,g69,g96
n59,g83,g80
n57,g75,g87
n66,g64,g78
n37,g48,g32
n13,g84,g20
n40,g45,g73
n19,g29,g50
n46,g63,g49
n7,g58,g9
n15,g79,g54
n48,g90,g26
n41,g31,g57
n64,g8,g27
n56,g90,g13
n2,g8,g13
n1,g7,g90
