n70,g46,g83
n65,g28,g38
n6,g74,g63
n35,g4,g21
n4,g0,g8
n32,g64,g22
n26,g16,g25
n21,g9,g60
n60,g0,g4
n20,g81,g11
n51,g53,g44
n69,g99,g79
n28,g63,g85
n14,g51,g25
n45,g39,g68
n39,g41,g26
n5,g34,g93
n23,g59,g11
n24,g3,g68
n54,g3,g65
n16,g41,g98
n17,g76,g40
n18,g20,g45
n63,g75,g89
n9,g5,g15
n25,g22,g44
n30,g98,g97
n31,g70,g85
n10,g79,g4
n43,g87,g66
n68,g8,g70
n34,g42,g23
n8,g91,g5
n53,g51,g90
n55,g20,g59
n38,g92,g63
n33,g48,g76
n62,g77,g92
n11,g90,g4
n27,g65,g52
n50,g12,g2
n44,g51,g67
n12,g58,g28
n67,g80,g18
n0,g41,g54
n22,g66,g34
n58,g60,g52
n36,g59,g21
n42,g45,g60
n61,g73,g74
n3,g79,g91
n29,g74,g18
n47,g43,g67
n49,g55,g28
n52,g73,g29
n59,g60,g67
n57,g26,g18
n66,g39,g46
n37,g42,g40
n13,g30,g56
n40,g51,g98
n19,g14,g31
n46,g79,g13
n7,g2,g19
n15,g16,g24
n48,g54,g15
n41,g77,g94
n64,g45,g23
n56,g68,g90
n2,g51,g60
n1,g40,g26
