n70,g97,g64
n65,g28,g16
n6,g41,g34
n35,g57,g88
n4,g16,g89
n32,g44,g78
n72,g1,g48
n74,g98,g62
n26,g32,g61
n21,g49,g68
n60,g64,g81
n20,g79,g54
n73,g75,g5
n51,g66,g26
n69,g54,g75
n71,g84,g79
n28,g11,g45
n14,g91,g9
n45,g18,g30
n39,g53,g46
n5,g76,g3
n23,g95,g58
n24,g30,g24
n54,g1,g4
n16,g21,g53
n17,g84,g5
n18,g90,g81
n63,g18,g24
n9,g26,g19
n25,g73,g29
n30,g14,g56
n31,g72,g30
n10,g15,g28
n43,g3,g25
n68,g34,g70
n34,g2,g12
n8,g15,g2
n53,g7,g31
n55,g51,g98
n38,g48,g27
n33,g64,g63
n62,g23,g98
n11,g57,g11
n27,g72,g43
n50,g55,g25
n44,g96,g90
n12,g56,g22
n67,g93,g77
n0,g95,g99
n22,g11,g76
n58,g76,g35
n36,g3,g39
n42,g14,g5
n61,g93,g30
n3,g41,g81
n29,g22,g85
n47,g79,g75
n49,g75,g39
n52,g46,g37
n59,g75,g37
n57,g53,g60
n66,g57,g48
n37,g26,g44
n13,g35,g73
n40,g24,g81
n19,g64,g48
n46,g0,g62
n7,g94,g26
n15,g73,g36
n48,g81,g94
n41,g70,g48
n64,g16,g91
n56,g79,g3
n2,g52,g83
n1,g27,g26
