n70,g3,g0
n65,g12,g73
n6,g36,g1
n35,g46,g32
n4,g40,g35
n32,g37,g16
n72,g64,g95
n74,g8,g42
n26,g42,g29
n21,g19,g54
n60,g14,g46
n20,g66,g39
n73,g62,g30
n51,g81,g95
n69,g31,g60
n71,g41,g13
n28,g17,g63
n14,g60,g74
n45,g35,g20
n39,g85,g11
n5,g95,g22
n23,g76,g5
n24,g77,g59
n54,g76,g16
n16,g48,g45
n17,g95,g40
n18,g31,g49
n63,g71,g79
n9,g83,g36
n25,g29,g74
n30,g89,g28
n31,g77,g55
n10,g76,g43
n43,g2,g44
n68,g83,g55
n34,g32,g28
n8,g49,g53
n53,g99,g38
n55,g98,g21
n38,g11,g23
n33,g51,g53
n62,g87,g7
n11,g24,g17
n27,g50,g40
n50,g70,g75
n44,g4,g51
n12,g61,g80
n67,g78,g21
n0,g85,g93
n22,g53,g30
n58,g6,g65
n36,g14,g6
n42,g10,g86
n61,g64,g29
n3,g4,g40
n29,g19,g40
n47,g47,g17
n49,g79,g31
n52,g91,g13
n59,g72,g27
n57,g16,g71
n66,g89,g4
n37,g79,g2
n13,g45,g17
n40,g94,g39
n19,g35,g75
n46,g50,g97
n7,g59,g45
n15,g73,g99
n48,g16,g56
n41,g95,g65
n64,g92,g49
n56,g72,g16
n2,g50,g32
n1,g13,g85
