n70,g77,g54
n6,g86,g56
n4,g52,g6
n22,g88,g89
n21,g68,g38
n60,g21,g68
n79,g49,g28
n74,g29,g79
n69,g28,g5
n28,g80,g95
n14,g64,g16
n45,g61,g42
n5,g24,g56
n23,g95,g70
n24,g22,g90
n17,g86,g7
n54,g52,g9
n77,g53,g38
n63,g57,g21
n9,g68,g56
n25,g39,g67
n87,g11,g77
n10,g38,g59
n68,g62,g61
n34,g28,g91
n72,g73,g94
n73,g14,g51
n55,g47,g23
n44,g48,g98
n16,g9,g46
n80,g38,g1
n81,g26,g98
n75,g56,g49
n66,g17,g47
n47,g70,g53
n52,g55,g20
n59,g62,g0
n57,g65,g25
n71,g65,g38
n37,g5,g27
n31,g45,g64
n19,g22,g95
n46,g57,g28
n65,g65,g1
n85,g6,g80
n1,g29,g89
n84,g30,g80
n32,g69,g95
n26,g61,g69
n20,g69,g7
n53,g82,g30
n56,g30,g15
n76,g66,g85
n38,g5,g63
n13,g24,g58
n67,g48,g43
n41,g58,g51
n18,g69,g36
n11,g73,g98
n30,g42,g94
n35,g83,g52
n8,g35,g66
n83,g69,g89
n39,g6,g11
n33,g87,g44
n27,g91,g52
n50,g30,g88
n12,g24,g50
n82,g79,g14
n0,g1,g16
n43,g97,g18
n58,g40,g0
n36,g23,g19
n42,g78,g25
n61,g68,g79
n78,g66,g8
n3,g12,g16
n29,g34,g75
n49,g15,g14
n88,g97,g6
n86,g29,g18
n62,g80,g43
n40,g55,g85
n51,g97,g37
n7,g37,g95
n15,g63,g29
n48,g25,g61
n64,g68,g92
n2,g15,g80
