n70,g46,g24
n6,g40,g41
n4,g30,g79
n22,g91,g13
n21,g6,g95
n60,g41,g30
n79,g93,g81
n74,g90,g15
n69,g98,g55
n28,g82,g25
n14,g49,g53
n45,g51,g95
n5,g66,g71
n23,g90,g43
n24,g83,g54
n17,g92,g7
n54,g91,g75
n77,g34,g7
n63,g95,g9
n9,g87,g10
n25,g39,g12
n87,g51,g61
n10,g35,g85
n68,g40,g8
n34,g39,g61
n72,g26,g59
n73,g98,g29
n55,g11,g65
n44,g38,g87
n16,g58,g52
n80,g28,g45
n81,g32,g70
n75,g81,g14
n66,g32,g46
n47,g69,g37
n52,g82,g31
n59,g98,g76
n57,g5,g37
n71,g60,g55
n37,g20,g96
n31,g15,g79
n19,g83,g63
n46,g6,g92
n65,g92,g27
n85,g35,g3
n1,g62,g10
n84,g72,g74
n32,g98,g6
n26,g71,g93
n20,g59,g56
n53,g64,g37
n56,g93,g56
n76,g89,g91
n38,g3,g73
n13,g89,g97
n67,g87,g53
n41,g17,g2
n18,g69,g7
n11,g92,g31
n30,g77,g20
n35,g31,g6
n8,g61,g22
n83,g1,g52
n39,g97,g47
n33,g55,g57
n27,g72,g56
n50,g29,g13
n12,g98,g4
n82,g13,g57
n0,g19,g33
n43,g17,g69
n58,g49,g86
n36,g0,g25
n42,g53,g27
n61,g7,g52
n78,g70,g71
n3,g19,g84
n29,g77,g85
n49,g56,g34
n88,g36,g50
n86,g25,g10
n62,g27,g26
n40,g15,g88
n51,g21,g93
n7,g58,g70
n15,g60,g57
n48,g9,g11
n64,g72,g29
n2,g47,g55
