n0,g2,g94
n1,g56,g95
n2,g16,g77
n3,g29,g7
n4,g77,g74
n5,g76,g10
n6,g53,g19
n7,g89,g33
n8,g81,g71
n9,g84,g73
n10,g41,g57
n11,g53,g56
n12,g62,g47
n13,g48,g57
n14,g65,g80
n15,g94,g39
n16,g60,g32
n17,g4,g74
n18,g84,g15
n19,g46,g86
n20,g14,g92
n21,g43,g28
n22,g47,g59
n23,g39,g63
n24,g64,g6
n25,g5,g29
n26,g26,g37
n27,g74,g88
n28,g85,g38
n29,g81,g96
n30,g47,g92
n31,g17,g9
n32,g10,g72
n33,g70,g2
n34,g53,g50
n35,g54,g82
n36,g57,g54
n37,g48,g91
n38,g59,g96
n39,g30,g40
n40,g30,g29
n41,g86,g42
n42,g73,g70
n43,g81,g56
n44,g60,g80
n45,g25,g47
n46,g90,g3
n47,g45,g93
n48,g65,g93
n49,g64,g44
n50,g40,g45
n51,g8,g47
n52,g55,g38
n53,g86,g23
n54,g8,g24
n55,g71,g56
n56,g73,g37
n57,g83,g86
n58,g41,g39
n59,g51,g61
n60,g1,g13
n61,g95,g1
n62,g29,g91
n63,g0,g46
n64,g17,g87
n65,g28,g10
