n0,g30,g19
n1,g83,g27
n2,g31,g83
n3,g97,g87
n4,g68,g10
n5,g11,g68
n6,g81,g60
n7,g58,g53
n8,g1,g80
n9,g92,g79
n10,g87,g77
n11,g52,g17
n12,g18,g80
n13,g17,g73
n14,g75,g48
n15,g63,g24
n16,g39,g87
n17,g8,g50
n18,g45,g40
n19,g40,g26
n20,g79,g69
n21,g38,g33
n22,g41,g98
n23,g4,g90
n24,g78,g55
n25,g61,g88
n26,g92,g36
n27,g75,g52
n28,g47,g99
n29,g61,g21
n30,g12,g64
n31,g45,g62
n32,g67,g61
n33,g91,g90
n34,g44,g34
n35,g0,g43
n36,g41,g18
n37,g38,g89
n38,g38,g42
n39,g53,g18
n40,g52,g84
n41,g11,g32
n42,g7,g23
n43,g38,g15
n44,g53,g44
n45,g8,g53
n46,g42,g5
n47,g71,g40
n48,g62,g83
n49,g29,g85
n50,g37,g72
n51,g68,g91
n52,g36,g27
n53,g60,g42
n54,g56,g74
n55,g80,g82
n56,g0,g35
n57,g20,g23
n58,g96,g56
n59,g5,g71
n60,g36,g12
n61,g85,g40
n62,g28,g8
n63,g76,g98
