n0,g95,g71
n1,g16,g62
n2,g84,g54
n3,g16,g24
n4,g35,g36
n5,g22,g83
n6,g58,g50
n7,g59,g0
n8,g52,g89
n9,g18,g47
n10,g96,g28
n11,g12,g9
n12,g49,g61
n13,g22,g68
n14,g20,g55
n15,g73,g15
n16,g9,g80
n17,g82,g49
n18,g74,g36
n19,g51,g84
n20,g21,g29
n21,g50,g76
n22,g58,g79
n23,g12,g49
n24,g52,g98
n25,g92,g0
n26,g44,g53
n27,g53,g99
n28,g10,g29
n29,g27,g65
n30,g30,g33
n31,g43,g69
n32,g34,g40
n33,g59,g88
n34,g61,g46
n35,g1,g2
n36,g47,g28
n37,g49,g52
n38,g17,g81
n39,g54,g94
n40,g43,g84
n41,g42,g44
n42,g52,g51
n43,g71,g56
n44,g67,g28
n45,g62,g85
n46,g90,g68
n47,g37,g26
n48,g32,g27
n49,g92,g60
n50,g6,g70
n51,g43,g57
n52,g47,g92
n53,g85,g77
n54,g7,g72
n55,g8,g95
n56,g76,g44
n57,g42,g88
n58,g10,g82
n59,g39,g29
n60,g34,g23
n61,g77,g16
n62,g10,g6
n63,g16,g96
