n0,g44,g85
n1,g2,g98
n2,g4,g20
n3,g87,g56
n4,g88,g98
n5,g52,g44
n6,g61,g0
n7,g5,g70
n8,g7,g98
n9,g7,g15
n10,g25,g12
n11,g57,g1
n12,g47,g16
n13,g94,g77
n14,g76,g62
n15,g27,g93
n16,g52,g67
n17,g94,g8
n18,g82,g95
n19,g27,g31
n20,g93,g21
n21,g86,g99
n22,g19,g88
n23,g61,g10
n24,g46,g93
n25,g92,g15
n26,g78,g73
n27,g73,g67
n28,g68,g98
n29,g40,g27
n30,g32,g49
n31,g47,g81
n32,g85,g73
n33,g40,g76
n34,g29,g9
n35,g55,g53
n36,g25,g69
n37,g89,g61
n38,g82,g98
n39,g23,g72
n40,g40,g37
n41,g54,g38
n42,g3,g32
n43,g59,g70
n44,g31,g97
n45,g12,g69
n46,g38,g68
n47,g57,g25
n48,g84,g66
n49,g84,g83
n50,g36,g96
n51,g2,g55
n52,g17,g14
n53,g40,g66
n54,g61,g44
n55,g20,g25
n56,g54,g42
n57,g49,g80
n58,g35,g12
n59,g80,g94
n60,g48,g21
n61,g22,g84
n62,g32,g34
n63,g6,g1
