n0,g97,g15
n1,g92,g26
n2,g87,g16
n3,g55,g6
n4,g83,g88
n5,g20,g95
n6,g52,g84
n7,g63,g93
n8,g79,g84
n9,g46,g65
n10,g50,g57
n11,g32,g79
n12,g18,g5
n13,g42,g52
n14,g20,g44
n15,g99,g76
n16,g27,g32
n17,g48,g90
n18,g87,g81
n19,g21,g62
n20,g3,g55
n21,g55,g26
n22,g13,g74
n23,g80,g42
n24,g94,g3
n25,g29,g94
n26,g10,g68
n27,g1,g71
n28,g11,g99
n29,g27,g88
n30,g85,g18
n31,g1,g42
n32,g1,g73
n33,g75,g70
n34,g81,g0
n35,g58,g97
n36,g31,g21
n37,g16,g65
n38,g41,g64
n39,g38,g91
n40,g40,g27
n41,g38,g76
n42,g79,g58
n43,g94,g79
n44,g54,g35
n45,g72,g94
n46,g74,g2
n47,g36,g80
n48,g92,g49
n49,g80,g50
n50,g15,g53
n51,g27,g47
n52,g87,g42
n53,g29,g99
n54,g15,g95
n55,g98,g72
n56,g72,g26
n57,g79,g25
