n0,g18,g10
n1,g46,g87
n2,g83,g1
n3,g4,g49
n4,g51,g82
n5,g9,g13
n6,g68,g13
n7,g84,g19
n8,g73,g96
n9,g37,g30
n10,g66,g92
n11,g17,g2
n12,g26,g67
n13,g61,g11
n14,g37,g28
n15,g72,g48
n16,g95,g84
n17,g25,g49
n18,g89,g56
n19,g29,g14
n20,g4,g42
n21,g70,g57
n22,g75,g40
n23,g70,g42
n24,g94,g28
n25,g43,g64
n26,g83,g11
n27,g16,g41
n28,g8,g50
n29,g50,g74
n30,g17,g15
n31,g33,g94
n32,g75,g4
n33,g25,g21
n34,g94,g93
n35,g37,g99
n36,g66,g28
n37,g96,g64
n38,g72,g26
n39,g26,g65
n40,g58,g11
n41,g52,g40
n42,g17,g28
n43,g68,g46
n44,g44,g25
n45,g64,g86
n46,g68,g63
n47,g6,g99
n48,g29,g74
n49,g67,g34
n50,g4,g18
n51,g17,g86
n52,g37,g81
n53,g96,g78
n54,g36,g83
n55,g46,g38
n56,g6,g4
n57,g32,g88
n58,g99,g75
n59,g3,g28
n60,g29,g34
n61,g66,g84
n62,g39,g65
n63,g97,g49
n64,g51,g19
n65,g91,g73
n66,g85,g84
n67,g84,g7
