n0,g39,g16
n1,g33,g14
n2,g25,g72
n3,g62,g50
n4,g90,g46
n5,g15,g95
n6,g41,g70
n7,g26,g7
n8,g88,g3
n9,g27,g82
n10,g82,g90
n11,g32,g38
n12,g63,g14
n13,g26,g10
n14,g98,g33
n15,g72,g42
n16,g33,g31
n17,g8,g40
n18,g16,g55
n19,g12,g0
n20,g89,g76
n21,g6,g68
n22,g79,g30
n23,g35,g34
n24,g8,g55
n25,g51,g77
n26,g33,g77
n27,g70,g34
n28,g78,g49
n29,g7,g85
n30,g14,g66
n31,g99,g76
n32,g6,g47
n33,g77,g15
n34,g1,g96
n35,g69,g77
n36,g66,g18
n37,g40,g92
n38,g56,g13
n39,g3,g35
n40,g65,g9
n41,g13,g5
n42,g13,g55
n43,g60,g94
n44,g63,g19
n45,g87,g38
n46,g26,g38
n47,g26,g73
n48,g83,g57
n49,g2,g29
n50,g11,g23
n51,g62,g76
n52,g19,g50
n53,g6,g83
n54,g94,g29
n55,g83,g58
n56,g80,g9
n57,g59,g43
n58,g22,g14
n59,g82,g80
n60,g73,g43
n61,g41,g57
n62,g78,g64
n63,g71,g25
n64,g11,g38
n65,g23,g85
n66,g63,g5
n67,g86,g98
