n0,g48,g9
n1,g11,g95
n2,g19,g50
n3,g26,g12
n4,g51,g43
n5,g81,g80
n6,g31,g78
n7,g22,g37
n8,g87,g11
n9,g43,g12
n10,g43,g40
n11,g54,g12
n12,g49,g33
n13,g8,g18
n14,g49,g57
n15,g19,g15
n16,g96,g72
n17,g42,g21
n18,g72,g41
n19,g29,g91
n20,g25,g36
n21,g54,g27
n22,g32,g81
n23,g11,g32
n24,g59,g92
n25,g77,g33
n26,g75,g69
n27,g52,g77
n28,g59,g43
n29,g22,g13
n30,g97,g79
n31,g87,g76
n32,g17,g79
n33,g35,g50
n34,g88,g77
n35,g8,g29
n36,g0,g64
n37,g35,g68
n38,g73,g41
n39,g72,g38
n40,g17,g68
n41,g97,g54
n42,g14,g98
n43,g88,g23
n44,g0,g78
n45,g60,g75
n46,g40,g6
n47,g18,g54
n48,g27,g16
n49,g46,g34
n50,g73,g2
n51,g91,g76
n52,g57,g39
n53,g94,g70
n54,g81,g2
n55,g14,g38
n56,g67,g68
n57,g66,g97
n58,g22,g28
n59,g32,g93
n60,g8,g68
n61,g99,g59
n62,g2,g17
n63,g2,g94
n64,g32,g89
n65,g58,g31
n66,g72,g68
n67,g11,g6
