n0,g6,g58
n1,g70,g53
n2,g60,g42
n3,g77,g7
n4,g9,g41
n5,g31,g74
n6,g21,g32
n7,g52,g8
n8,g57,g22
n9,g84,g82
n10,g43,g94
n11,g33,g55
n12,g95,g88
n13,g4,g39
n14,g95,g43
n15,g90,g39
n16,g43,g27
n17,g77,g34
n18,g26,g47
n19,g85,g36
n20,g53,g62
n21,g74,g19
n22,g71,g83
n23,g10,g7
n24,g88,g75
n25,g34,g62
n26,g48,g85
n27,g82,g13
n28,g60,g22
n29,g39,g88
n30,g11,g76
n31,g19,g68
n32,g11,g34
n33,g40,g15
n34,g53,g76
n35,g96,g25
n36,g41,g22
n37,g93,g1
n38,g14,g55
n39,g56,g68
n40,g36,g4
n41,g66,g10
n42,g69,g80
n43,g30,g12
n44,g9,g4
n45,g99,g41
n46,g54,g29
n47,g24,g95
n48,g86,g6
n49,g0,g27
n50,g45,g24
n51,g14,g90
n52,g65,g11
n53,g10,g51
n54,g0,g81
n55,g92,g85
n56,g55,g21
n57,g99,g16
n58,g18,g27
n59,g63,g48
n60,g93,g0
n61,g20,g23
n62,g63,g7
n63,g17,g6
n64,g19,g3
n65,g12,g84
n66,g64,g23
n67,g48,g91
