n0,g48,g65
n1,g3,g45
n2,g26,g92
n3,g93,g84
n4,g17,g16
n5,g59,g69
n6,g34,g31
n7,g61,g23
n8,g33,g82
n9,g90,g34
n10,g46,g42
n11,g60,g63
n12,g57,g0
n13,g64,g26
n14,g18,g23
n15,g60,g17
n16,g36,g0
n17,g40,g12
n18,g72,g34
n19,g81,g38
n20,g24,g20
n21,g20,g99
n22,g19,g11
n23,g36,g46
n24,g69,g71
n25,g18,g82
n26,g53,g39
n27,g7,g8
n28,g96,g59
n29,g97,g79
n30,g51,g18
n31,g45,g32
n32,g38,g30
n33,g58,g5
n34,g22,g67
n35,g63,g10
n36,g78,g4
n37,g20,g69
n38,g52,g15
n39,g88,g90
n40,g86,g83
n41,g66,g50
n42,g68,g20
n43,g55,g33
n44,g30,g92
n45,g68,g74
n46,g4,g43
n47,g27,g94
n48,g30,g29
n49,g55,g48
n50,g55,g43
n51,g2,g58
n52,g32,g13
n53,g66,g33
n54,g62,g40
n55,g39,g95
n56,g17,g88
n57,g24,g14
n58,g84,g69
n59,g1,g35
n60,g62,g88
n61,g23,g30
n62,g71,g7
n63,g99,g43
n64,g66,g56
n65,g10,g79
n66,g88,g4
n67,g99,g54
