n0,g51,g66
n1,g26,g76
n2,g27,g48
n3,g31,g82
n4,g5,g18
n5,g11,g52
n6,g91,g5
n7,g96,g68
n8,g18,g74
n9,g96,g11
n10,g59,g42
n11,g31,g10
n12,g13,g81
n13,g27,g10
n14,g8,g39
n15,g40,g15
n16,g80,g28
n17,g13,g32
n18,g21,g47
n19,g35,g15
n20,g45,g39
n21,g46,g55
n22,g34,g75
n23,g3,g76
n24,g0,g10
n25,g62,g9
n26,g47,g79
n27,g95,g35
n28,g78,g92
n29,g34,g38
n30,g79,g51
n31,g10,g13
n32,g70,g86
n33,g54,g53
n34,g6,g26
n35,g4,g76
n36,g49,g21
n37,g2,g97
n38,g2,g34
n39,g7,g16
n40,g24,g10
n41,g48,g58
n42,g28,g85
n43,g85,g2
n44,g74,g85
n45,g84,g73
n46,g96,g64
n47,g14,g39
n48,g19,g89
n49,g27,g87
n50,g15,g34
n51,g40,g51
n52,g90,g45
n53,g6,g13
n54,g86,g91
n55,g6,g87
n56,g15,g30
n57,g35,g28
n58,g35,g9
n59,g91,g33
n60,g78,g98
n61,g16,g42
n62,g14,g54
