n70,g26,g34
n6,g65,g81
n4,g83,g55
n22,g62,g22
n21,g24,g19
n60,g8,g25
n79,g78,g9
n74,g35,g41
n69,g33,g72
n28,g81,g35
n14,g97,g87
n45,g99,g8
n5,g61,g45
n23,g39,g18
n24,g33,g62
n17,g75,g59
n54,g7,g62
n77,g19,g29
n63,g88,g17
n9,g31,g89
n25,g20,g81
n87,g37,g43
n10,g52,g94
n68,g71,g26
n34,g38,g37
n72,g75,g36
n73,g99,g88
n55,g80,g5
n44,g6,g82
n16,g67,g94
n80,g89,g60
n81,g70,g78
n75,g90,g88
n66,g44,g16
n47,g78,g26
n52,g14,g95
n59,g58,g22
n57,g72,g30
n71,g85,g84
n37,g63,g50
n31,g13,g40
n19,g46,g37
n46,g7,g2
n65,g34,g94
n85,g57,g21
n1,g59,g99
n84,g86,g12
n32,g56,g29
n26,g24,g75
n20,g48,g70
n53,g96,g38
n56,g97,g23
n76,g66,g50
n38,g63,g33
n13,g81,g98
n67,g59,g1
n41,g21,g35
n18,g9,g67
n11,g41,g98
n30,g94,g3
n35,g77,g70
n8,g64,g48
n83,g58,g3
n39,g72,g92
n33,g39,g9
n27,g36,g63
n50,g36,g52
n12,g70,g96
n82,g39,g82
n0,g0,g41
n43,g18,g50
n58,g93,g25
n36,g31,g62
n42,g57,g76
n61,g91,g10
n78,g1,g30
n3,g23,g99
n29,g0,g53
n49,g42,g14
n88,g73,g7
n86,g74,g57
n62,g66,g7
n40,g60,g13
n51,g10,g20
n7,g95,g73
n15,g56,g93
n48,g87,g18
n64,g50,g62
n2,g91,g4
