n70,g20,g85
n6,g69,g90
n4,g44,g72
n22,g42,g18
n21,g5,g99
n60,g67,g99
n79,g45,g70
n74,g38,g90
n69,g33,g41
n28,g95,g57
n14,g94,g22
n45,g65,g4
n5,g91,g40
n23,g73,g53
n24,g70,g68
n17,g28,g3
n54,g27,g26
n77,g72,g5
n63,g72,g66
n9,g99,g0
n25,g57,g82
n87,g81,g75
n10,g63,g4
n68,g78,g52
n34,g99,g61
n72,g66,g39
n73,g91,g53
n55,g75,g79
n44,g6,g89
n16,g80,g84
n80,g26,g28
n81,g13,g15
n75,g25,g28
n66,g14,g17
n47,g76,g17
n52,g97,g22
n59,g76,g59
n57,g86,g68
n71,g25,g60
n37,g42,g52
n31,g16,g76
n19,g7,g2
n46,g40,g8
n65,g64,g42
n85,g61,g77
n1,g16,g26
n84,g78,g13
n32,g71,g39
n26,g16,g13
n20,g4,g81
n53,g49,g96
n56,g6,g36
n76,g49,g0
n38,g14,g40
n13,g83,g50
n67,g5,g65
n41,g95,g66
n18,g51,g23
n11,g67,g94
n30,g93,g41
n35,g33,g66
n8,g72,g12
n83,g92,g6
n39,g10,g42
n33,g16,g12
n27,g29,g68
n50,g65,g72
n12,g42,g86
n82,g56,g9
n0,g77,g46
n43,g40,g47
n58,g90,g60
n36,g35,g17
n42,g99,g28
n61,g49,g84
n78,g63,g49
n3,g94,g5
n29,g73,g44
n49,g13,g66
n88,g43,g60
n86,g82,g75
n62,g25,g95
n40,g78,g5
n51,g2,g33
n7,g69,g93
n15,g21,g95
n48,g76,g73
n64,g73,g54
n2,g81,g12
