n0,g95,g7
n1,g28,g14
n2,g35,g42
n3,g85,g70
n4,g42,g32
n5,g93,g89
n6,g93,g64
n7,g59,g84
n8,g64,g48
n9,g79,g0
n10,g20,g34
n11,g77,g20
n12,g63,g72
n13,g8,g80
n14,g85,g23
n15,g84,g69
n16,g61,g96
n17,g65,g37
n18,g79,g40
n19,g25,g22
n20,g20,g62
n21,g32,g93
n22,g46,g0
n23,g82,g70
n24,g6,g79
n25,g92,g85
n26,g72,g36
n27,g11,g26
n28,g80,g23
n29,g59,g6
n30,g63,g24
n31,g77,g44
n32,g85,g84
n33,g84,g17
n34,g21,g37
n35,g4,g45
n36,g67,g19
n37,g39,g69
n38,g50,g71
n39,g81,g44
n40,g54,g89
n41,g83,g57
n42,g67,g98
n43,g60,g78
n44,g14,g59
n45,g2,g67
n46,g5,g14
n47,g15,g63
n48,g86,g64
