n0,g79,g49
n1,g91,g77
n2,g46,g84
n3,g87,g85
n4,g4,g87
n5,g49,g34
n6,g95,g19
n7,g91,g51
n8,g80,g12
n9,g21,g58
n10,g91,g50
n11,g8,g28
n12,g6,g45
n13,g61,g26
n14,g36,g42
n15,g64,g97
n16,g85,g95
n17,g91,g43
n18,g67,g35
n19,g62,g51
n20,g9,g72
n21,g60,g67
n22,g98,g87
n23,g91,g39
n24,g72,g98
n25,g75,g20
n26,g24,g30
n27,g52,g2
n28,g52,g59
n29,g42,g92
n30,g42,g19
n31,g29,g58
n32,g23,g77
n33,g57,g23
n34,g71,g40
n35,g31,g44
n36,g93,g43
n37,g14,g76
n38,g88,g96
n39,g50,g47
n40,g71,g97
n41,g50,g77
n42,g5,g95
n43,g43,g64
n44,g32,g13
n45,g73,g55
n46,g60,g50
n47,g19,g41
n48,g9,g85
