n0,g71,g70
n1,g64,g17
n2,g86,g20
n3,g31,g45
n4,g62,g64
n5,g10,g56
n6,g76,g97
n7,g0,g43
n8,g63,g85
n9,g72,g38
n10,g3,g55
n11,g41,g47
n12,g44,g4
n13,g84,g17
n14,g80,g95
n15,g23,g88
n16,g92,g53
n17,g51,g24
n18,g46,g50
n19,g67,g30
n20,g10,g91
n21,g56,g59
n22,g80,g48
n23,g79,g32
n24,g49,g41
n25,g56,g84
n26,g69,g62
n27,g1,g43
n28,g15,g2
n29,g60,g78
n30,g42,g60
n31,g25,g69
n32,g19,g50
n33,g42,g85
n34,g43,g15
n35,g23,g40
n36,g8,g26
n37,g19,g40
n38,g50,g32
n39,g69,g10
n40,g20,g12
n41,g47,g55
n42,g92,g36
n43,g41,g35
n44,g69,g17
n45,g39,g71
n46,g41,g29
n47,g67,g82
n48,g4,g90
