n0,g72,g49
n1,g57,g11
n2,g32,g96
n3,g95,g24
n4,g24,g0
n5,g98,g16
n6,g8,g6
n7,g46,g47
n8,g68,g1
n9,g18,g99
n10,g51,g16
n11,g20,g30
n12,g8,g30
n13,g0,g39
n14,g26,g91
n15,g37,g79
n16,g50,g9
n17,g4,g44
n18,g67,g9
n19,g86,g15
n20,g81,g25
n21,g52,g65
n22,g63,g33
n23,g69,g74
n24,g93,g46
n25,g96,g79
n26,g42,g50
n27,g97,g65
n28,g54,g39
n29,g40,g62
n30,g6,g85
n31,g40,g36
n32,g40,g3
n33,g60,g29
n34,g12,g33
n35,g67,g8
n36,g18,g79
n37,g1,g69
n38,g15,g81
n39,g13,g65
n40,g27,g3
n41,g81,g24
n42,g91,g20
n43,g96,g24
n44,g35,g17
n45,g50,g72
n46,g73,g28
n47,g18,g52
n48,g52,g75
