n0,g66,g37
n1,g67,g71
n2,g94,g60
n3,g72,g79
n4,g30,g92
n5,g12,g74
n6,g79,g82
n7,g78,g1
n8,g29,g26
n9,g20,g61
n10,g31,g60
n11,g86,g65
n12,g68,g94
n13,g17,g60
n14,g50,g10
n15,g51,g57
n16,g9,g12
n17,g23,g90
n18,g41,g68
n19,g57,g31
n20,g49,g18
n21,g55,g17
n22,g35,g38
n23,g19,g93
n24,g25,g90
n25,g56,g71
n26,g11,g65
n27,g56,g26
n28,g83,g0
n29,g2,g72
n30,g70,g13
n31,g51,g90
n32,g9,g54
n33,g12,g72
n34,g62,g68
n35,g15,g69
n36,g16,g62
n37,g27,g39
n38,g98,g50
n39,g77,g34
n40,g33,g57
n41,g69,g23
n42,g79,g0
n43,g51,g94
n44,g93,g18
n45,g72,g45
n46,g27,g78
n47,g77,g40
n48,g26,g8
n49,g3,g66
n50,g94,g95
n51,g93,g85
n52,g62,g99
n53,g1,g76
n54,g37,g20
n55,g96,g23
n56,g24,g40
n57,g19,g69
n58,g83,g35
n59,g83,g98
n60,g89,g74
n61,g54,g4
n62,g0,g50
n63,g44,g41
n64,g78,g69
n65,g31,g81
n66,g24,g72
