n70,g99,g31
n65,g76,g98
n6,g42,g82
n35,g85,g32
n4,g86,g99
n32,g28,g64
n72,g83,g59
n26,g19,g16
n21,g3,g36
n60,g7,g80
n20,g10,g57
n73,g69,g76
n51,g49,g59
n69,g31,g3
n71,g29,g91
n28,g53,g72
n14,g66,g62
n45,g95,g77
n39,g82,g51
n5,g34,g27
n23,g78,g20
n24,g28,g32
n54,g87,g20
n16,g65,g15
n17,g71,g41
n18,g14,g8
n63,g11,g50
n9,g54,g8
n25,g51,g65
n30,g92,g43
n31,g21,g50
n10,g63,g90
n43,g96,g92
n68,g62,g45
n34,g63,g78
n8,g70,g64
n53,g2,g72
n55,g84,g87
n38,g6,g53
n33,g98,g55
n62,g39,g53
n11,g23,g40
n27,g9,g12
n50,g32,g61
n44,g84,g58
n12,g39,g18
n67,g12,g64
n0,g62,g21
n22,g39,g32
n58,g92,g90
n36,g29,g19
n42,g90,g93
n61,g52,g71
n3,g69,g80
n29,g59,g60
n47,g76,g23
n49,g44,g93
n52,g9,g24
n59,g48,g81
n57,g74,g88
n66,g76,g33
n37,g84,g57
n13,g32,g41
n40,g9,g25
n19,g50,g27
n46,g40,g67
n7,g67,g92
n15,g16,g0
n48,g23,g70
n41,g6,g17
n64,g76,g30
n56,g86,g74
n2,g88,g35
n1,g73,g27
