n70,g44,g48
n65,g48,g97
n6,g5,g57
n35,g82,g83
n4,g82,g2
n32,g6,g93
n72,g9,g1
n26,g1,g41
n21,g36,g32
n60,g95,g36
n20,g79,g60
n73,g41,g31
n51,g16,g11
n69,g42,g57
n71,g78,g12
n28,g85,g68
n14,g80,g24
n45,g48,g21
n39,g22,g18
n5,g97,g21
n23,g85,g6
n24,g31,g4
n54,g74,g75
n16,g98,g41
n17,g75,g96
n18,g4,g45
n63,g36,g60
n9,g77,g61
n25,g84,g61
n30,g63,g93
n31,g82,g1
n10,g52,g31
n43,g82,g61
n68,g31,g92
n34,g52,g33
n8,g91,g45
n53,g30,g66
n55,g96,g95
n38,g64,g38
n33,g39,g53
n62,g99,g43
n11,g90,g99
n27,g47,g14
n50,g51,g25
n44,g52,g14
n12,g53,g73
n67,g34,g60
n0,g73,g17
n22,g91,g33
n58,g55,g3
n36,g47,g30
n42,g40,g80
n61,g36,g83
n3,g82,g51
n29,g32,g29
n47,g40,g65
n49,g28,g27
n52,g50,g41
n59,g2,g62
n57,g37,g71
n66,g32,g30
n37,g60,g12
n13,g65,g60
n40,g69,g65
n19,g30,g95
n46,g94,g16
n7,g64,g83
n15,g80,g6
n48,g69,g51
n41,g16,g96
n64,g7,g56
n56,g24,g95
n2,g47,g73
n1,g51,g97
