n70,g12,g38
n65,g92,g26
n6,g32,g95
n35,g88,g62
n4,g52,g37
n32,g0,g74
n72,g43,g98
n26,g68,g62
n21,g77,g35
n60,g31,g65
n20,g52,g72
n73,g97,g78
n51,g56,g58
n69,g54,g98
n71,g25,g13
n28,g43,g28
n14,g13,g67
n45,g67,g48
n39,g87,g97
n5,g69,g28
n23,g42,g43
n24,g19,g61
n54,g64,g56
n16,g18,g87
n17,g62,g70
n18,g9,g26
n63,g41,g33
n9,g91,g77
n25,g34,g13
n30,g58,g68
n31,g56,g83
n10,g58,g75
n43,g45,g46
n68,g11,g16
n34,g89,g51
n8,g9,g58
n53,g52,g80
n55,g82,g98
n38,g2,g45
n33,g15,g27
n62,g67,g10
n11,g39,g83
n27,g74,g5
n50,g50,g54
n44,g29,g46
n12,g28,g47
n67,g81,g69
n0,g34,g53
n22,g23,g50
n58,g84,g2
n36,g69,g55
n42,g16,g14
n61,g79,g78
n3,g36,g70
n29,g4,g79
n47,g28,g45
n49,g99,g72
n52,g82,g44
n59,g33,g10
n57,g37,g48
n66,g98,g36
n37,g93,g57
n13,g43,g25
n40,g81,g95
n19,g64,g22
n46,g51,g12
n7,g44,g3
n15,g92,g48
n48,g90,g58
n41,g98,g61
n64,g22,g89
n56,g11,g13
n2,g42,g62
n1,g64,g95
