n70,g76,g73
n65,g17,g18
n6,g1,g18
n35,g27,g45
n4,g50,g76
n32,g3,g8
n72,g14,g95
n26,g3,g46
n21,g67,g42
n60,g22,g77
n20,g47,g77
n73,g81,g4
n51,g7,g2
n69,g22,g68
n71,g4,g34
n28,g81,g34
n14,g95,g11
n45,g13,g83
n39,g91,g55
n5,g52,g1
n23,g20,g7
n24,g59,g4
n54,g36,g89
n16,g6,g83
n17,g54,g68
n18,g37,g24
n63,g49,g69
n9,g99,g17
n25,g30,g94
n30,g50,g11
n31,g52,g20
n10,g73,g90
n43,g11,g68
n68,g75,g69
n34,g98,g34
n8,g52,g87
n53,g2,g40
n55,g10,g20
n38,g64,g58
n33,g80,g79
n62,g23,g97
n11,g36,g14
n27,g84,g23
n50,g18,g79
n44,g12,g23
n12,g34,g96
n67,g38,g56
n0,g52,g21
n22,g49,g36
n58,g54,g98
n36,g84,g95
n42,g42,g15
n61,g99,g9
n3,g37,g83
n29,g97,g79
n47,g16,g85
n49,g41,g87
n52,g42,g48
n59,g69,g48
n57,g25,g40
n66,g80,g81
n37,g88,g21
n13,g82,g14
n40,g47,g84
n19,g93,g46
n46,g65,g93
n7,g55,g24
n15,g58,g22
n48,g25,g36
n41,g26,g18
n64,g40,g39
n56,g31,g87
n2,g9,g96
n1,g7,g48
