n0,g82,g67
n1,g28,g43
n2,g87,g85
n3,g79,g9
n4,g22,g23
n5,g65,g45
n6,g87,g95
n7,g1,g6
n8,g45,g60
n9,g66,g49
n10,g39,g42
n11,g93,g40
n12,g68,g7
n13,g58,g61
n14,g38,g45
n15,g54,g76
n16,g89,g9
n17,g70,g16
n18,g8,g1
n19,g30,g93
n20,g62,g95
n21,g21,g29
n22,g12,g88
n23,g84,g12
n24,g4,g99
n25,g66,g83
n26,g93,g21
n27,g45,g81
n28,g77,g26
n29,g95,g97
n30,g23,g14
n31,g35,g93
n32,g27,g23
n33,g57,g58
n34,g68,g87
n35,g19,g97
n36,g35,g84
n37,g14,g33
n38,g18,g87
n39,g65,g55
n40,g80,g85
n41,g51,g41
n42,g67,g59
n43,g83,g55
n44,g86,g23
n45,g92,g96
n46,g92,g28
n47,g60,g39
n48,g46,g43
n49,g3,g36
n50,g5,g46
n51,g30,g55
n52,g36,g21
n53,g20,g50
n54,g49,g76
n55,g85,g10
n56,g4,g82
n57,g47,g51
n58,g47,g90
