n70,g98,g63
n6,g87,g20
n4,g20,g58
n22,g80,g59
n21,g28,g69
n60,g48,g77
n79,g96,g87
n74,g22,g41
n69,g80,g42
n28,g90,g69
n14,g23,g34
n45,g17,g21
n5,g28,g59
n23,g12,g38
n24,g66,g35
n17,g94,g23
n54,g4,g26
n77,g8,g81
n63,g65,g30
n9,g80,g33
n25,g97,g88
n10,g94,g12
n68,g56,g52
n34,g24,g95
n72,g27,g61
n73,g15,g60
n55,g39,g62
n44,g54,g13
n16,g57,g18
n80,g70,g18
n81,g22,g39
n75,g93,g18
n66,g28,g93
n47,g17,g97
n52,g97,g27
n59,g58,g89
n57,g9,g1
n71,g38,g6
n37,g24,g81
n31,g17,g64
n19,g16,g8
n46,g0,g5
n65,g66,g33
n85,g1,g89
n1,g12,g0
n84,g30,g44
n32,g39,g3
n26,g0,g24
n20,g91,g2
n53,g16,g60
n56,g76,g53
n76,g19,g8
n38,g17,g51
n13,g32,g57
n67,g35,g72
n41,g7,g55
n18,g30,g10
n11,g95,g41
n30,g83,g66
n35,g89,g66
n8,g76,g86
n83,g87,g8
n39,g90,g93
n33,g27,g73
n27,g33,g34
n50,g29,g55
n12,g5,g79
n82,g6,g68
n0,g57,g54
n43,g6,g90
n58,g3,g68
n36,g31,g77
n42,g88,g34
n61,g45,g23
n78,g33,g53
n3,g58,g49
n29,g52,g94
n49,g88,g95
n86,g78,g25
n62,g19,g4
n40,g26,g0
n51,g95,g50
n7,g44,g55
n15,g32,g18
n48,g41,g90
n64,g55,g3
n2,g58,g83
