n0,g66,g10
n1,g41,g90
n2,g15,g40
n3,g69,g3
n4,g92,g44
n5,g6,g42
n6,g15,g90
n7,g80,g8
n8,g68,g16
n9,g67,g64
n10,g11,g45
n11,g46,g88
n12,g49,g24
n13,g62,g56
n14,g32,g11
n15,g88,g8
n16,g48,g11
n17,g50,g97
n18,g95,g63
n19,g10,g64
n20,g20,g92
n21,g37,g73
n22,g16,g4
n23,g44,g58
n24,g73,g75
n25,g21,g3
n26,g22,g31
n27,g84,g45
n28,g82,g81
n29,g98,g57
n30,g72,g13
n31,g55,g79
n32,g59,g57
n33,g12,g13
n34,g56,g71
n35,g16,g23
n36,g72,g12
n37,g97,g13
n38,g48,g69
n39,g7,g9
n40,g19,g37
n41,g29,g86
n42,g29,g53
n43,g59,g77
n44,g3,g99
n45,g24,g47
n46,g90,g70
n47,g57,g25
n48,g30,g95
n49,g2,g12
n50,g18,g84
n51,g85,g53
