n0,g88,g27
n1,g37,g36
n2,g19,g71
n3,g31,g39
n4,g63,g99
n5,g43,g73
n6,g6,g89
n7,g9,g16
n8,g95,g43
n9,g24,g86
n10,g40,g33
n11,g43,g58
n12,g3,g60
n13,g13,g32
n14,g32,g34
n15,g61,g64
n16,g36,g65
n17,g78,g12
n18,g15,g91
n19,g90,g98
n20,g15,g78
n21,g28,g35
n22,g61,g76
n23,g24,g6
n24,g34,g40
n25,g26,g94
n26,g20,g15
n27,g96,g39
n28,g87,g5
n29,g34,g44
n30,g20,g35
n31,g17,g77
n32,g22,g75
n33,g97,g86
n34,g48,g97
n35,g23,g2
n36,g74,g43
n37,g75,g76
n38,g29,g59
n39,g84,g37
n40,g39,g86
n41,g65,g30
n42,g65,g40
n43,g50,g38
n44,g61,g35
n45,g39,g3
n46,g74,g22
n47,g29,g45
n48,g27,g29
n49,g51,g42
n50,g42,g21
n51,g39,g34
