n70,g13,g71
n6,g60,g84
n4,g39,g8
n22,g46,g16
n21,g37,g47
n60,g35,g65
n79,g30,g96
n74,g48,g31
n69,g63,g42
n28,g49,g82
n14,g93,g91
n45,g2,g38
n5,g49,g55
n23,g87,g73
n24,g65,g22
n17,g40,g89
n54,g6,g93
n77,g65,g3
n63,g17,g4
n9,g16,g7
n25,g97,g62
n10,g18,g64
n68,g50,g87
n34,g33,g63
n72,g87,g81
n73,g62,g78
n55,g60,g94
n44,g80,g76
n16,g22,g10
n80,g22,g6
n81,g21,g77
n75,g88,g38
n66,g84,g77
n47,g73,g69
n52,g95,g58
n59,g30,g45
n57,g15,g43
n71,g66,g95
n37,g2,g57
n31,g58,g16
n19,g31,g17
n46,g46,g12
n65,g21,g3
n85,g14,g47
n1,g38,g5
n84,g65,g4
n32,g62,g3
n26,g43,g42
n20,g69,g11
n53,g94,g57
n56,g64,g91
n76,g3,g50
n38,g98,g46
n13,g98,g2
n67,g57,g43
n41,g69,g65
n18,g47,g6
n11,g76,g17
n30,g66,g96
n35,g12,g38
n8,g86,g2
n83,g42,g40
n39,g22,g42
n33,g76,g74
n27,g98,g45
n50,g40,g49
n12,g19,g2
n82,g95,g20
n0,g51,g79
n43,g79,g46
n58,g80,g27
n36,g36,g18
n42,g64,g32
n61,g54,g37
n78,g80,g78
n3,g24,g64
n29,g98,g33
n49,g79,g18
n86,g28,g68
n62,g22,g27
n40,g97,g45
n51,g5,g26
n7,g23,g42
n15,g75,g30
n48,g34,g80
n64,g98,g97
n2,g4,g23
