n70,g57,g9
n65,g95,g86
n6,g50,g27
n35,g33,g95
n4,g71,g19
n32,g67,g21
n72,g50,g90
n74,g59,g14
n26,g67,g36
n21,g70,g48
n60,g95,g85
n20,g46,g64
n73,g54,g76
n51,g74,g30
n69,g82,g5
n71,g12,g57
n28,g61,g16
n77,g66,g71
n14,g3,g93
n45,g79,g97
n39,g26,g43
n5,g42,g28
n23,g94,g92
n24,g47,g81
n54,g42,g22
n16,g94,g77
n82,g69,g41
n17,g93,g30
n18,g67,g10
n63,g62,g98
n9,g87,g99
n25,g65,g17
n30,g40,g26
n31,g89,g35
n10,g1,g33
n43,g95,g25
n68,g63,g42
n34,g5,g25
n8,g98,g2
n79,g25,g99
n53,g42,g1
n55,g20,g78
n38,g24,g41
n33,g93,g25
n62,g97,g32
n11,g9,g33
n27,g45,g41
n50,g5,g13
n44,g63,g28
n12,g26,g10
n67,g43,g52
n75,g47,g31
n80,g39,g98
n0,g34,g15
n22,g61,g55
n81,g71,g8
n58,g10,g90
n36,g99,g32
n42,g79,g46
n61,g98,g59
n78,g90,g32
n3,g58,g66
n29,g0,g68
n47,g24,g54
n49,g85,g13
n52,g53,g37
n59,g81,g12
n57,g5,g59
n66,g74,g28
n37,g0,g85
n13,g49,g35
n40,g91,g13
n19,g91,g27
n46,g90,g55
n7,g74,g56
n15,g7,g36
n48,g64,g61
n41,g68,g31
n76,g82,g48
n64,g93,g43
n56,g80,g96
n2,g43,g24
n1,g79,g77
