n0,g40,g24
n1,g53,g37
n2,g38,g11
n3,g90,g99
n4,g5,g8
n5,g58,g23
n6,g60,g49
n7,g62,g47
n8,g68,g90
n9,g42,g68
n10,g58,g40
n11,g76,g9
n12,g11,g28
n13,g81,g38
n14,g21,g0
n15,g57,g89
n16,g64,g56
n17,g48,g36
n18,g44,g82
n19,g63,g3
n20,g85,g37
n21,g23,g66
n22,g47,g93
n23,g50,g67
n24,g62,g66
n25,g21,g85
n26,g80,g8
n27,g66,g26
n28,g3,g16
n29,g29,g56
n30,g55,g50
n31,g51,g99
n32,g86,g62
n33,g85,g7
n34,g93,g14
n35,g31,g82
n36,g60,g86
n37,g36,g41
n38,g29,g71
n39,g43,g26
n40,g85,g93
n41,g87,g29
n42,g4,g31
n43,g97,g52
n44,g37,g55
n45,g62,g93
n46,g25,g65
n47,g88,g77
n48,g32,g15
n49,g78,g53
n50,g33,g43
n51,g47,g17
n52,g19,g92
n53,g70,g84
n54,g69,g59
n55,g71,g77
n56,g76,g48
n57,g44,g76
n58,g16,g96
n59,g98,g77
n60,g70,g63
n61,g64,g15
