n0,g19,g45
n1,g54,g18
n2,g21,g64
n3,g29,g23
n4,g28,g92
n5,g75,g78
n6,g22,g87
n7,g91,g62
n8,g35,g71
n9,g14,g99
n10,g80,g79
n11,g96,g72
n12,g0,g31
n13,g76,g53
n14,g12,g90
n15,g3,g11
n16,g69,g76
n17,g41,g87
n18,g81,g34
n19,g28,g14
n20,g81,g29
n21,g10,g89
n22,g7,g2
n23,g88,g98
n24,g68,g81
n25,g23,g93
n26,g6,g91
n27,g31,g43
n28,g9,g59
n29,g89,g3
n30,g21,g70
n31,g62,g5
n32,g7,g51
n33,g4,g40
n34,g51,g99
n35,g12,g64
n36,g92,g1
n37,g32,g70
n38,g96,g76
n39,g73,g7
n40,g36,g96
n41,g24,g32
n42,g13,g77
n43,g43,g42
n44,g53,g74
n45,g91,g93
n46,g6,g53
n47,g63,g42
n48,g0,g85
n49,g92,g50
n50,g22,g99
n51,g80,g36
n52,g55,g39
n53,g41,g49
n54,g80,g27
n55,g2,g17
n56,g42,g19
n57,g43,g32
n58,g62,g98
n59,g16,g6
n60,g38,g69
n61,g58,g13
