n0,g90,g43
n1,g80,g18
n2,g41,g90
n3,g52,g56
n4,g2,g87
n5,g77,g15
n6,g65,g1
n7,g85,g40
n8,g33,g91
n9,g14,g3
n10,g50,g91
n11,g83,g33
n12,g49,g67
n13,g94,g51
n14,g78,g23
n15,g78,g5
n16,g62,g48
n17,g51,g98
n18,g36,g15
n19,g53,g76
n20,g13,g7
n21,g42,g63
n22,g7,g58
n23,g77,g90
n24,g97,g5
n25,g81,g50
n26,g97,g89
n27,g30,g95
n28,g86,g15
n29,g5,g57
n30,g88,g26
n31,g39,g72
n32,g2,g19
n33,g69,g74
n34,g19,g0
n35,g68,g60
n36,g27,g50
n37,g11,g49
n38,g38,g48
n39,g21,g23
n40,g69,g91
n41,g58,g72
n42,g41,g23
n43,g93,g9
n44,g28,g14
n45,g48,g9
n46,g22,g18
n47,g32,g82
n48,g79,g64
n49,g53,g73
n50,g44,g55
n51,g96,g50
n52,g66,g28
n53,g81,g21
n54,g47,g31
n55,g46,g9
n56,g2,g11
n57,g42,g78
n58,g13,g22
