n70,g98,g45
n65,g14,g81
n6,g65,g72
n35,g99,g66
n4,g88,g70
n32,g54,g42
n26,g2,g21
n21,g51,g96
n60,g8,g81
n20,g94,g43
n51,g90,g23
n69,g6,g55
n71,g12,g65
n28,g74,g8
n14,g31,g67
n45,g63,g71
n39,g6,g7
n5,g60,g31
n23,g20,g87
n24,g12,g79
n54,g78,g82
n16,g23,g14
n17,g12,g5
n18,g72,g32
n63,g62,g17
n9,g9,g49
n25,g49,g93
n30,g58,g25
n31,g95,g3
n10,g34,g50
n43,g11,g47
n68,g21,g60
n34,g18,g73
n8,g80,g36
n53,g4,g83
n55,g91,g35
n38,g96,g20
n33,g11,g53
n62,g53,g76
n11,g3,g28
n27,g66,g88
n50,g54,g38
n44,g99,g54
n12,g21,g40
n67,g97,g8
n0,g30,g59
n22,g2,g87
n58,g50,g83
n36,g34,g80
n42,g5,g19
n61,g46,g0
n3,g69,g70
n29,g56,g76
n47,g75,g85
n49,g37,g64
n52,g74,g32
n59,g89,g18
n57,g88,g68
n66,g87,g86
n37,g83,g2
n13,g57,g74
n40,g53,g32
n19,g53,g95
n46,g55,g90
n7,g30,g46
n15,g46,g58
n48,g41,g29
n41,g26,g69
n64,g83,g10
n56,g25,g87
n2,g61,g60
n1,g29,g65
