n70,g32,g40
n65,g8,g12
n6,g33,g47
n35,g64,g99
n4,g41,g75
n32,g63,g86
n26,g4,g55
n21,g96,g51
n60,g46,g27
n20,g92,g65
n51,g93,g21
n69,g41,g83
n71,g18,g80
n28,g96,g32
n14,g9,g37
n45,g75,g36
n39,g85,g5
n5,g81,g10
n23,g98,g82
n24,g80,g52
n54,g29,g63
n16,g33,g14
n17,g86,g64
n18,g45,g75
n63,g7,g43
n9,g54,g70
n25,g14,g26
n30,g27,g55
n31,g41,g36
n10,g82,g66
n43,g96,g1
n68,g97,g96
n34,g27,g36
n8,g94,g17
n53,g68,g50
n55,g66,g69
n38,g27,g19
n33,g3,g92
n62,g7,g29
n11,g58,g28
n27,g56,g85
n50,g36,g15
n44,g83,g37
n12,g73,g78
n67,g63,g23
n0,g86,g85
n22,g26,g38
n58,g10,g24
n36,g33,g67
n42,g26,g47
n61,g58,g7
n3,g51,g10
n29,g45,g20
n47,g4,g89
n49,g85,g38
n52,g83,g58
n59,g76,g12
n57,g91,g82
n66,g33,g55
n37,g95,g58
n13,g7,g95
n40,g57,g69
n19,g35,g55
n46,g53,g61
n7,g98,g96
n15,g58,g53
n48,g4,g66
n41,g61,g80
n64,g10,g30
n56,g69,g85
n2,g46,g71
n1,g45,g24
