n70,g61,g95
n65,g38,g86
n6,g84,g40
n35,g30,g68
n4,g51,g58
n32,g0,g7
n26,g6,g69
n21,g18,g66
n60,g62,g46
n20,g37,g80
n51,g22,g33
n69,g35,g72
n71,g38,g48
n28,g78,g43
n14,g46,g13
n45,g48,g41
n39,g43,g63
n5,g58,g94
n23,g87,g89
n24,g88,g22
n54,g48,g28
n16,g47,g12
n17,g21,g48
n18,g49,g26
n63,g60,g63
n9,g56,g3
n25,g3,g51
n30,g41,g13
n31,g7,g46
n10,g80,g23
n43,g69,g84
n68,g86,g3
n34,g33,g56
n8,g30,g85
n53,g70,g62
n55,g57,g47
n38,g25,g36
n33,g80,g17
n62,g52,g11
n11,g56,g82
n27,g88,g62
n50,g21,g92
n44,g63,g30
n12,g17,g75
n67,g55,g25
n0,g25,g37
n22,g20,g67
n58,g40,g74
n36,g84,g25
n42,g45,g56
n61,g34,g20
n3,g9,g39
n29,g73,g37
n47,g79,g20
n49,g8,g13
n52,g44,g7
n59,g22,g78
n57,g95,g47
n66,g51,g2
n37,g38,g56
n13,g54,g34
n40,g81,g48
n19,g89,g23
n46,g79,g51
n7,g74,g8
n15,g79,g72
n48,g7,g13
n41,g45,g92
n64,g82,g36
n56,g19,g77
n2,g33,g82
n1,g31,g34
